0,0,I,3,1,1342
0,1,I,4,1,1021
0,2,M,2,1,1094
0,3,M,0,0,525
0,4,I,2,0,531
0,5,I,5,0,416
0,6,I,1,1,672
0,7,M,4,1,1076
0,8,I,5,1,1051
0,9,M,1,1,1036
0,10,M,0,1,1112
0,11,M,6,0,573
0,12,M,5,3,2904
0,13,M,6,1,828
0,14,M,1,0,771
0,15,M,5,1,809
0,16,I,6,0,529
0,17,I,4,0,576
0,18,M,3,1,1113
0,19,M,0,0,477
1,0,J,1,1,776
1,1,R,7,1,524
1,2,J,5,1,309
1,3,R,4,0,115
1,4,J,2,1,253
1,5,R,6,0,108
1,6,J,3,1,235
1,7,J,5,2,273
1,8,R,3,0,122
1,9,J,0,0,79
1,10,R,6,0,93
1,11,J,1,0,80
1,12,J,5,1,161
1,13,R,3,0,95
1,14,R,4,1,164
1,15,R,7,1,155
1,16,J,3,0,81
1,17,R,7,0,92
1,18,R,4,1,172
1,19,R,0,1,175
2,0,I,4,1,282
2,1,R,1,1,146
2,2,I,5,1,160
2,3,R,6,1,176
2,4,I,0,1,191
2,5,R,0,1,188
2,6,I,6,1,195
2,7,J,3,0,88
2,8,M,1,1,171
2,9,R,7,0,108
2,10,M,2,0,96
2,11,R,3,0,83
2,12,I,4,1,199
2,13,R,2,1,180
2,14,M,5,0,104
2,15,J,6,1,200
2,16,I,6,0,88
2,17,J,0,0,100
2,18,M,3,1,187
2,19,R,3,0,95
2,20,I,0,1,197
2,21,R,2,1,184
2,22,I,3,1,184
2,23,R,6,1,191
2,24,M,5,0,96
2,25,R,3,0,83
2,26,M,1,0,108
2,27,J,2,1,200
2,28,I,3,0,91
2,29,R,0,1,184
2,30,I,4,1,200
2,31,R,2,1,188
2,32,M,2,0,88
2,33,J,4,1,188
2,34,I,5,0,88
2,35,R,7,1,196
2,36,M,2,0,108
2,37,J,0,1,196
2,38,M,6,1,208
2,39,J,4,1,220
3,0,M,1,1,758
3,1,J,3,0,196
3,2,M,3,0,212
3,3,J,7,0,297
3,4,M,5,0,210
3,5,R,3,2,713
3,6,I,2,0,301
3,7,J,5,3,909
3,8,M,0,0,258
3,9,J,7,0,245
3,10,M,4,0,234
3,11,J,6,0,220
3,12,I,3,3,805
3,13,R,3,0,223
3,14,M,6,1,507
3,15,J,6,0,235
3,16,I,0,4,972
3,17,R,2,0,190
3,18,I,5,0,167
3,19,J,6,2,488
3,20,I,2,4,758
3,21,J,4,2,462
3,22,I,1,0,112
3,23,J,6,0,136
3,24,M,2,1,208
3,25,R,7,0,151
3,26,I,6,1,215
3,27,J,4,1,275
3,28,M,1,1,283
3,29,J,1,1,200
3,30,M,3,1,212
3,31,J,0,1,204
3,32,M,2,1,216
3,33,R,5,0,131
3,34,I,5,1,222
3,35,J,6,0,84
3,36,M,2,1,241
3,37,J,4,1,205
3,38,I,4,0,120
3,39,R,3,1,235
4,0,I,2,1,1412
4,1,I,1,1,423
4,2,M,3,0,159
4,3,I,1,0,168
4,4,I,3,1,313
4,5,I,4,1,326
4,6,M,5,0,162
4,7,I,2,0,120
4,8,I,5,1,259
4,9,M,4,0,167
4,10,M,1,1,266
4,11,M,2,1,245
4,12,M,4,1,241
4,13,M,5,1,221
4,14,I,4,0,101
4,15,M,6,0,164
4,16,I,1,0,76
4,17,I,4,1,246
4,18,I,0,1,293
4,19,M,1,0,166
5,0,M,2,0,440
5,1,R,1,1,262
5,2,I,6,0,108
5,3,R,5,0,131
5,4,M,1,2,429
5,5,J,6,0,156
5,6,I,4,1,260
5,7,R,7,0,93
5,8,I,5,0,106
5,9,J,0,1,236
5,10,M,6,0,129
5,11,J,3,0,92
5,12,I,3,1,224
5,13,J,4,1,245
5,14,M,5,0,154
5,15,J,1,0,64
5,16,M,4,0,172
5,17,R,3,1,241
5,18,M,6,1,321
5,19,R,7,1,256
5,20,M,0,1,330
5,21,J,0,0,178
5,22,I,4,1,298
5,23,J,1,1,321
5,24,I,2,1,292
5,25,J,6,1,281
5,26,M,6,0,160
5,27,R,7,1,296
5,28,I,4,0,139
5,29,R,2,0,166
5,30,M,5,1,272
5,31,J,3,0,119
5,32,I,4,1,285
5,33,J,4,1,287
5,34,I,5,1,268
5,35,J,7,1,275
5,36,I,0,1,247
5,37,R,0,0,188
5,38,M,5,1,275
5,39,J,4,0,144
6,0,I,0,1,396
6,1,R,1,0,113
6,2,M,1,1,250
6,3,R,5,1,271
6,4,M,0,1,250
6,5,R,1,1,256
6,6,M,3,1,287
6,7,J,7,0,141
6,8,I,5,1,249
6,9,R,0,0,124
6,10,I,2,0,108
6,11,J,5,1,276
6,12,M,6,0,171
6,13,J,2,0,112
6,14,M,5,0,120
6,15,J,3,0,156
6,16,I,0,1,240
6,17,J,2,1,280
6,18,I,3,1,276
6,19,J,7,1,311
6,20,M,4,0,125
6,21,J,5,0,172
6,22,M,0,0,83
6,23,R,0,1,296
6,24,M,6,1,288
6,25,J,3,0,144
6,26,I,1,1,300
6,27,R,5,0,148
6,28,M,3,2,563
6,29,J,7,0,168
6,30,M,5,0,110
6,31,R,6,1,309
6,32,I,6,0,151
6,33,J,5,1,282
6,34,M,1,0,142
6,35,R,6,1,275
6,36,I,4,0,148
6,37,R,0,0,116
6,38,M,1,1,311
6,39,R,4,1,279
