0,0,M,3,0,2357
0,1,F,6,0,1208
0,2,F,1,0,854
0,3,M,5,0,546
0,4,F,3,0,200
0,5,F,2,1,361
0,6,F,7,1,499
0,7,M,5,0,174
0,8,M,7,1,328
0,9,M,6,1,398
0,10,F,2,0,179
0,11,M,7,0,200
0,12,M,0,1,362
0,13,M,3,1,422
0,14,F,4,0,167
0,15,F,3,1,344
0,16,F,0,1,356
0,17,F,7,1,336
0,18,F,2,1,367
0,19,F,3,1,381
1,0,S,3,1,636
1,1,L,1,0,155
1,2,S,3,0,191
1,3,S,1,1,341
1,4,L,0,0,143
1,5,S,5,0,188
1,6,S,6,1,364
1,7,L,3,0,170
1,8,S,5,0,204
1,9,L,6,0,139
1,10,S,1,0,172
1,11,L,4,0,152
1,12,S,3,0,172
1,13,L,1,0,151
1,14,S,5,0,167
1,15,L,4,0,135
1,16,S,1,0,151
1,17,L,0,0,160
1,18,L,4,1,289
1,19,L,0,1,314
2,0,M,1,1,470
2,1,L,3,0,107
2,2,F,2,1,266
2,3,L,4,1,264
2,4,F,3,1,279
2,5,S,6,0,139
2,6,F,7,0,155
2,7,L,4,1,283
2,8,M,6,0,121
2,9,L,5,0,150
2,10,M,1,0,158
2,11,S,1,1,282
2,12,M,2,1,308
2,13,L,2,0,120
2,14,F,4,1,283
2,15,S,6,0,151
2,16,M,5,1,315
2,17,L,2,0,129
2,18,F,3,1,271
2,19,S,5,0,129
2,20,F,6,0,154
2,21,L,1,1,268
2,22,M,5,0,140
2,23,S,2,1,262
2,24,M,0,1,262
2,25,S,5,1,273
2,26,F,4,0,121
2,27,S,3,0,144
2,28,F,2,0,130
2,29,L,2,1,276
2,30,M,7,0,118
2,31,L,4,0,155
2,32,F,6,1,276
2,33,S,0,0,145
2,34,M,5,1,305
2,35,S,5,1,314
2,36,F,1,0,116
2,37,S,0,0,130
2,38,M,4,1,291
2,39,S,6,1,246
3,0,M,4,1,645
3,1,L,2,0,155
3,2,F,7,1,310
3,3,L,1,1,285
3,4,F,1,1,318
3,5,L,4,1,304
3,6,F,2,1,282
3,7,L,2,1,279
3,8,F,4,1,320
3,9,S,0,0,150
3,10,M,1,0,264
3,11,L,3,2,696
3,12,M,7,4,1048
3,13,S,0,0,218
3,14,F,3,1,335
3,15,S,3,0,191
3,16,M,0,1,343
3,17,L,0,0,238
3,18,M,3,2,549
3,19,S,4,1,370
3,20,M,0,1,355
3,21,S,2,1,362
3,22,F,6,0,156
3,23,L,5,0,186
3,24,M,2,1,389
3,25,L,1,0,208
3,26,F,0,0,171
3,27,L,5,1,372
3,28,F,4,0,173
3,29,L,6,1,344
3,30,F,2,1,322
3,31,S,1,0,203
3,32,F,6,0,204
3,33,S,2,1,373
3,34,F,0,0,187
3,35,L,6,0,167
3,36,F,6,1,388
3,37,S,1,1,398
3,38,F,1,2,1011
3,39,L,2,0,191
4,0,M,1,0,366
4,1,F,6,0,158
4,2,M,4,0,138
4,3,F,0,0,168
4,4,M,7,0,136
4,5,M,6,1,274
4,6,F,1,0,149
4,7,M,2,0,139
4,8,F,6,0,139
4,9,M,1,0,102
4,10,M,0,1,284
4,11,F,3,0,127
4,12,F,0,1,268
4,13,M,3,0,114
4,14,F,6,0,160
4,15,F,3,1,243
4,16,M,6,0,155
4,17,M,1,1,257
4,18,F,7,0,130
4,19,M,2,0,116
5,0,M,4,0,221
5,1,S,3,0,106
5,2,F,6,1,180
5,3,S,6,1,198
5,4,M,1,0,76
5,5,L,4,1,196
5,6,F,6,0,111
5,7,S,6,1,183
5,8,F,7,1,189
5,9,S,1,1,195
5,10,M,4,0,92
5,11,S,6,0,99
5,12,F,1,1,194
5,13,L,4,0,92
5,14,M,5,1,175
5,15,L,2,1,189
5,16,M,1,1,193
5,17,L,5,1,187
5,18,F,5,0,121
5,19,L,1,0,80
5,20,F,2,0,115
5,21,S,3,1,203
5,22,F,1,1,208
5,23,S,1,1,201
5,24,F,0,1,208
5,25,S,0,1,216
5,26,M,3,0,92
5,27,L,1,1,212
5,28,M,5,1,221
5,29,S,5,0,76
5,30,M,2,0,131
5,31,S,2,0,84
5,32,F,6,1,201
5,33,L,0,0,118
5,34,F,5,0,92
5,35,L,5,0,117
5,36,M,2,1,187
5,37,L,6,1,197
5,38,F,6,0,92
5,39,L,3,0,91
6,0,F,1,1,256
6,1,S,5,1,181
6,2,F,0,1,186
6,3,L,4,0,86
6,4,F,6,0,119
6,5,L,3,0,121
6,6,M,1,1,195
6,7,L,5,0,132
6,8,M,4,1,222
6,9,S,6,1,254
6,10,F,3,2,350
6,11,S,0,2,326
6,12,F,0,1,330
6,13,S,4,2,350
6,14,M,2,0,100
6,15,S,5,1,249
6,16,F,5,2,354
6,17,L,1,0,106
6,18,M,6,0,148
6,19,L,4,1,228
6,20,M,2,1,337
6,21,L,2,1,272
6,22,M,0,0,130
6,23,L,5,1,208
6,24,M,5,0,139
6,25,S,0,0,131
6,26,F,0,1,239
6,27,S,3,2,381
6,28,M,4,0,103
6,29,L,2,0,137
6,30,F,5,0,107
6,31,S,6,1,212
6,32,M,0,0,94
6,33,L,0,1,216
6,34,M,5,1,221
6,35,S,4,0,95
6,36,F,4,1,213
6,37,S,6,1,236
6,38,F,3,2,383
6,39,L,0,0,95
